State,District,Latitude,Longitude,District code,Population,Male,Female,Literate,Male_Literate,Female_Literate,Workers,Male_Workers,Female_Workers,Non_Workers,Agricultural_Workers,Household_Workers,Hindus,Muslims,Christians,Sikhs,Buddhists,Jains,Others_Religions,Religion_Not_Stated,Housholds_with_Electric_Lighting,Households_with_Internet,Households_with_Computer,Rural_Households,Urban_Households,Households,Below_Primary_Education,Primary_Education,Middle_Education,Secondary_Education,Higher_Education,Graduate_Education,Other_Education,Literate_Education,Illiterate_Education,Total_Education,Age_Group_0_29,Age_Group_30_49,Age_Group_50,Age not stated,Households_with_Bicycle,Households_with_Car_Jeep_Van,Households_with_Scooter_Motorcycle_Moped,Households_with_Television,Households_with_Telephone_Mobile_Phone,Ownership_Owned_Households,Ownership_Rented_Households,Household_size_1_person_Households,Household_size_2_persons_Households,Household_size_1_to_2_persons,Household_size_3_persons_Households,Household_size_3_to_5_persons_Households,Household_size_4_persons_Households,Household_size_5_persons_Households,Household_size_6_8_persons_Households,Household_size_9_persons_and_above_Households,Power_Parity_Less_than_Rs_45000,Power_Parity_Rs_45000_90000,Power_Parity_Rs_90000_150000,Power_Parity_Rs_45000_150000,Power_Parity_Rs_150000_240000,Power_Parity_Rs_240000_330000,Power_Parity_Rs_150000_330000,Power_Parity_Rs_330000_425000,Power_Parity_Rs_425000_545000,Power_Parity_Rs_330000_545000,Power_Parity_Above_Rs_545000,Total_Power_Parity,sex_ratio,litracy_rate
Uttar Pradesh,Gonda,27.157215552099505,82.0226888024882,183,3433919,1787146,1646773,1679994,1034181,645813,1170552,855848,314704,2263367,431532,65299,2739076,678615,4735,1893,649,338,57,8556,104084,4313,31811,673578,52794,726372,678171,425584,305644,192664,144067,118176,8722,1873028,1620782,3493810,2223078,734903,464584,11354,417980,13053,75067,78099,346478,521253,9886,17296,35174,52470,40008,178376,61929,76439,194853,109862,637,1301,864,2165,215,306,521,215,35,250,41,3614,92.0,48.92351858037421
Uttar Pradesh,Gorakhpur,26.63315886792452,83.3549560377358,188,4440895,2277777,2163118,2700328,1593890,1106438,1351629,1016876,334753,3089266,454931,82965,4009037,403847,9662,2123,2848,460,207,12711,296619,14597,65360,761958,189170,951128,873031,618398,560246,425913,316166,273903,36253,3103910,1453960,4557870,2755630,992114,659677,33474,531565,30258,157765,255280,544038,666811,22177,14499,34258,48757,42604,242957,82855,117498,262941,140711,792,1799,1464,3263,304,426,730,365,131,496,175,5455,95.0,60.805941144746726
Uttar Pradesh,Hardoi,27.337409090909137,80.26411767676768,155,4092845,2191442,1901403,2221601,1374587,847014,1318946,1091952,226994,2773899,406830,59649,3508131,556219,5822,5688,6671,446,98,9770,95508,3845,32065,786613,121064,907677,741817,906861,510507,247265,138583,103523,9048,2657604,1481604,4139208,2598364,905306,559988,29187,494925,12396,82094,132969,387803,697057,7613,24637,53475,78112,63641,273230,93974,115615,264829,92550,818,1617,808,2425,292,406,698,132,76,208,61,4209,87.0,54.28011566526463
Uttar Pradesh,Jalaun,26.067954587155988,79.36686911314993,165,1689974,906092,783882,1075196,653430,421766,620764,470969,149795,1069210,243035,26109,1509708,171581,1148,463,2875,256,145,3798,104176,2217,18615,304856,91565,396421,169207,327534,282919,167911,104699,106888,10399,1169557,461666,1631223,1002817,410090,274954,2113,162840,7009,58169,90428,199931,276057,9057,8108,18352,26460,22595,118550,43404,52551,102078,40131,323,688,403,1091,129,173,302,72,63,135,55,1906,87.0,63.622043889432625
Uttar Pradesh,Jaunpur,25.70141280913127,82.54315351934063,194,4494204,2220465,2273739,2731677,1565394,1166283,1437375,934157,503218,3056829,436792,88404,3981502,483750,4947,1286,7898,349,114,14358,181467,8002,52398,926088,80582,1006670,665376,939616,769693,520111,353996,256398,25909,3531099,1344789,4875888,2826453,927026,689979,50746,534790,22876,128471,211780,515736,653913,8271,14453,32514,46967,37350,195412,65655,92407,249212,175397,845,1824,1389,3213,286,411,697,387,52,439,69,5261,102.0,60.782220833767234
Uttar Pradesh,Jhansi,25.45581535234902,78.89954580536917,166,1998603,1057436,941167,1304513,783705,520808,814914,565357,249557,1183689,248072,48648,1823930,147842,7050,4951,1203,7328,311,5988,183340,8517,40774,309592,195321,504913,184997,370685,341371,186348,99814,92586,11783,1287584,483088,1770672,1171301,510728,308331,8243,194290,18860,94539,163900,270128,326556,25466,10448,27819,38267,32978,173991,69717,71296,108729,37233,350,852,666,1518,166,214,380,138,131,269,135,2651,89.0,65.27124196251081
Uttar Pradesh,Jyotiba Phule Nagar,28.870498984771597,78.39009365482241,137,1840221,963449,876772,983110,600541,382569,599089,459037,140052,1241132,131877,31600,1075440,750368,5952,5295,189,517,21,2439,89329,2825,18303,335888,115486,451374,251669,352835,230640,161282,164763,69522,3021,1233732,520215,1753947,1227283,391275,215849,5814,167023,7361,63056,101804,206663,300111,10385,5382,19632,25014,26131,125550,44061,55358,125019,37253,340,749,449,1198,139,175,314,109,76,185,34,2074,91.0,53.42347468048675
Uttar Pradesh,Kannauj,26.993988617886185,79.64437940379408,160,1656616,881776,774840,1017087,603596,413491,524676,430934,93742,1131940,129517,51330,1375788,273967,1263,504,2033,606,65,2390,61491,2488,18082,299785,65985,365770,237853,283674,263749,175582,107628,95072,7194,1170752,543034,1713786,1069916,361028,223535,2137,178143,6011,37935,64187,174734,268151,6646,7399,18880,26279,24713,109000,38071,46216,103765,39694,325,656,331,987,122,166,288,51,43,94,35,1730,88.0,61.3954591770211
Uttar Pradesh,Kanpur Dehat,26.43047641196011,79.98710083056478,163,1796184,963255,832929,1170243,692964,477279,628864,493991,134873,1167320,234069,20783,1612968,176327,1300,478,819,155,103,4034,49753,2682,25354,363933,41323,405256,235341,344866,341845,223529,157167,97740,5930,1406418,475166,1881584,1100820,415918,276272,3174,220794,12752,40159,65556,184973,320512,6125,9635,24395,34030,31923,146889,53074,61892,118132,30422,343,724,527,1251,115,164,279,146,17,163,20,2056,86.0,65.15162143744739
Uttar Pradesh,Kaushambi,25.53587532051282,81.41811282051287,174,1599596,838485,761111,813424,507279,306145,639086,402644,236442,960510,321410,30491,1372381,220423,2225,522,687,545,3,2810,43753,1503,15029,349856,30764,380620,184229,253910,180825,146757,89011,45341,5115,905188,670750,1575938,1034099,336401,210556,18540,210669,4403,35502,52946,154650,271140,3175,9311,22015,31326,23683,103416,35056,44677,105957,35694,312,620,350,970,106,149,255,76,17,93,14,1645,91.0,50.851840089622634
Uttar Pradesh,Kushinagar,26.892530675909864,83.92261542461007,189,3564544,1818055,1746489,1954820,1183722,771098,1116973,804857,312116,2447571,528388,57049,2928462,620244,5006,767,4619,383,133,4930,127331,3486,35931,742324,42775,785099,836856,424892,367405,249265,170911,119625,11970,2180924,1550315,3731239,2236842,772777,500373,54552,432174,12849,70192,103014,404094,549999,5421,9117,26079,35196,33962,194609,64329,96318,224748,104073,692,1374,836,2210,227,328,555,195,23,218,27,3704,96.0,54.84067527291009
Uttar Pradesh,Lalitpur,24.58877161016945,78.60082330508473,167,1221592,641011,580581,641191,397586,243605,503351,326783,176568,718241,131354,14882,1163804,33724,1351,1034,69,20390,41,1179,77082,1079,9906,258013,43819,301832,185575,202692,154118,61543,32237,34658,3535,674358,509536,1183894,793551,265080,159666,3295,118185,5511,36718,53524,126482,209129,6708,7680,20378,28058,18155,94058,33251,42652,74048,21714,239,483,260,743,87,120,207,47,28,75,22,1287,91.0,52.48814661523651
Uttar Pradesh,Lucknow,26.838233589251463,80.89706026871404,157,4589838,2394476,2195362,3127260,1742440,1384820,1542806,1226399,316407,3047032,203029,99863,3537787,985070,20493,23883,3877,4975,504,13249,582769,68506,152257,344155,717566,1061721,489898,554301,552171,428121,378742,639260,52132,3094625,1146880,4241505,2678289,1161686,685258,64605,539667,90205,337254,506413,607420,688062,107236,24634,59605,84239,91280,406787,158994,156513,253877,77688,603,1862,2204,4066,693,530,1223,431,396,827,767,7486,92.0,68.13443088841044
Uttar Pradesh,Mahoba,25.34529670138888,79.67863003472216,169,875958,466358,409600,488106,302283,185823,349676,237153,112523,526282,130422,13523,815142,57454,965,389,94,234,157,1523,42936,1316,11298,198298,48525,246823,119002,141201,131165,60400,33810,37165,3926,526669,403649,930318,527067,201394,137393,10104,85723,5755,21276,35422,113025,157367,4536,6219,14004,20223,12647,65642,23423,29572,57356,20253,161,338,176,514,64,85,149,31,30,61,20,904,88.0,55.72253464207188
Uttar Pradesh,Mainpuri,27.17386862302482,79.03501851015807,148,1868529,993377,875152,1203885,712110,491775,560840,466067,94773,1307689,137174,24784,1746649,100723,1729,475,8814,4161,38,5940,79022,2642,24451,338475,72783,411258,234774,353287,319158,230731,144516,111696,12281,1406443,519493,1925936,1193660,402321,265638,6910,216358,7361,53444,76780,209597,301040,7547,7670,19256,26926,24297,117640,40481,52862,122392,44226,372,748,401,1149,137,189,326,66,44,110,43,1998,88.0,64.42955929503904
Uttar Pradesh,Mathura,27.59390432801821,77.62153416856502,145,2547184,1367125,1180059,1507746,943346,564400,840939,635142,205797,1706245,179248,44453,2310776,216933,3179,2872,883,2056,126,10359,281239,8726,37596,407488,177802,585290,303291,420976,344961,233264,155937,103102,10262,1571793,691359,2263152,1600686,535738,327854,82906,212964,16580,124260,221574,318989,385642,19001,9034,23392,32426,30658,159951,56483,72810,159432,58974,429,994,775,1769,181,241,422,179,109,288,116,3025,86.0,59.19266138606398
Uttar Pradesh,Mau,26.01082203791469,83.50582654028433,192,2205968,1114709,1091259,1363044,773082,589962,696747,475413,221334,1509221,212343,118614,1769937,428555,2109,340,564,155,129,4179,149908,2656,26716,352207,99321,451528,344570,410737,320743,256784,209493,150462,15771,1708560,659237,2367797,1402738,467343,323260,12627,228921,7411,47576,82073,232564,313109,5380,4729,12661,17390,17062,94455,31074,46319,129170,79818,402,919,688,1607,158,208,366,189,76,265,54,2693,98.0,61.788928941852284
Uttar Pradesh,Meerut,29.02957625698323,77.80611005586593,138,3443689,1825743,1617946,2141488,1254520,886968,1090539,898810,191729,2353150,153995,63096,2183255,1185643,10582,24912,1855,18544,236,18662,425624,23717,69473,381520,422303,803823,412280,495861,469403,359944,254337,275076,36096,2302997,990312,3293309,2165117,780475,451827,46270,331961,42392,186553,354359,440962,510035,47594,10069,30220,40289,46649,241587,91147,103791,206090,80779,563,1494,1364,2858,291,373,664,301,269,570,300,4953,89.0,62.18587102377712
Uttar Pradesh,Mirzapur,25.10207959183675,82.60126628571429,199,2496970,1312302,1184668,1428683,865837,562846,881996,613061,268935,1614974,334372,80246,2292534,195765,2373,1133,341,701,27,4096,145997,4447,24518,465152,77963,543115,361642,421577,340261,232189,177109,140668,17680,1691126,868542,2559668,1590528,552177,346773,7492,309079,10205,63155,136132,237437,381372,6470,9304,26529,35833,28534,146756,50460,67762,139889,68341,489,1024,679,1703,176,245,421,160,52,212,52,2875,90.0,57.216666599919094
Uttar Pradesh,Moradabad,28.851770406189537,78.73580193423597,135,4772006,2503186,2268820,2263848,1357435,906413,1417811,1193439,224372,3354195,338384,88733,2488265,2248392,13157,7555,1260,2426,382,10569,281758,11690,61846,692398,355518,1047916,635957,725118,492338,296210,186311,186489,23372,2545795,2097292,4643087,3168270,988486,525574,89676,399563,19316,148802,283005,504670,737631,39319,14543,47550,62093,65904,304648,107450,131294,307224,110774,829,1875,1250,3125,357,464,821,253,226,479,198,5452,91.0,47.44017505426439
Uttar Pradesh,Muzaffarnagar,29.470507977736563,77.64017847866423,133,4143512,2193434,1950078,2417339,1448528,968811,1291644,1081569,210075,2851868,323641,45952,2382914,1711453,6495,18601,1516,16345,60,6128,368153,10077,56149,673746,296104,969850,826387,780470,531913,281747,148770,98691,5608,2673586,1431537,4105123,2671757,911621,544283,15851,377807,32866,145278,331760,512592,645420,27173,11875,36471,48346,51215,263529,96254,116060,261518,107994,769,1699,1114,2813,316,416,732,234,173,407,149,4871,89.0,58.34034027173084
Uttar Pradesh,Pilibhit,28.52024175035868,79.90103974175037,151,2031007,1072002,959005,1061095,654290,406805,618605,534939,83666,1412402,224192,22782,1449007,489686,3510,84787,360,138,45,3474,83006,2870,18097,371752,89638,461390,294135,281158,240057,117838,77602,66129,9713,1086632,977839,2064471,1320476,449673,256276,4582,242225,7560,55738,106945,205860,349881,7346,9361,26996,36357,35218,154326,53790,65318,133028,37759,401,811,401,1212,151,203,354,64,56,120,37,2125,89.0,52.24477315932441
Uttar Pradesh,Pratapgarh,25.864842731707316,81.93530048780492,131,867848,437744,430104,401515,250122,151393,481294,251691,229603,386554,96815,5516,827293,25597,358,72,32,14077,27,392,71612,716,5961,209813,24269,234082,142397,111276,70969,35206,21854,19109,2137,402948,488621,891569,545987,204801,115608,1452,62048,2803,31782,37216,78345,171300,5499,5456,19446,24902,21840,91586,35231,34515,53867,7691,299,871,778,1649,151,114,265,134,217,351,265,2829,98.0,46.26559028770015
Uttar Pradesh,Rae Bareli,26.253902840059787,81.22260463378181,158,3405559,1752542,1653017,1965843,1165965,799878,1204710,867393,337317,2200849,507882,60774,2975998,413243,3634,2424,722,397,602,8539,247856,5184,34788,705025,73393,778418,540661,538301,477689,270775,182823,153041,15662,2178952,1286726,3465678,2116007,776583,506583,6386,509053,13483,94437,130197,363829,597191,12244,22027,47037,69064,57790,256164,90533,107841,219117,70008,647,1350,933,2283,224,317,541,237,51,288,53,3812,94.0,57.72453215463306
Uttar Pradesh,Rampur,28.83244727272725,79.10977333333337,136,2335819,1223889,1111930,1043666,630408,413258,737261,609693,127568,1598558,230238,54238,1073890,1181337,9201,65316,384,1307,63,4321,131112,3847,25960,396775,143217,539992,278477,374898,171242,85117,51703,43839,3169,1008445,1235413,2243858,1576123,491164,258913,9619,247366,14386,73261,134249,253787,373771,14956,7548,25173,32721,34149,150333,52141,64043,158241,52146,461,965,474,1439,186,239,425,82,92,174,48,2545,91.0,44.68094488485623
Uttar Pradesh,Saharanpur,30.03381165217392,77.59905147826095,132,3466382,1834106,1632276,2077108,1220114,856994,1037344,911136,126208,2429038,273050,34032,1966892,1454052,6523,18627,1937,10208,135,8008,404499,9699,38816,605082,284156,889238,474060,600668,431491,256510,163463,154153,10083,2090428,1279517,3369945,2228689,769736,433862,34095,365960,21310,151620,294410,419470,555491,26897,10249,33995,44244,51906,253552,93215,108431,220551,70629,612,1375,974,2349,251,332,583,223,138,361,125,4029,89.0,59.92149739988264
Uttar Pradesh,Sant Kabir Nagar,26.791596516393444,83.0387764344262,186,1715183,869656,845527,954949,567098,387851,539469,383482,155987,1175714,241825,28884,1300586,404410,1766,447,4393,95,35,3451,79525,2031,19729,324972,27179,352151,341757,290532,205875,129442,86528,63506,8882,1126522,683053,1809575,1108368,352395,250502,3918,201340,6778,37986,49191,195440,253488,2887,5769,12844,18613,14742,75305,24834,35729,100000,64122,340,684,416,1100,114,163,277,96,18,114,17,1850,97.0,55.67621647369406
Uttar Pradesh,Shahjahanpur,27.991389350649328,79.8302275324675,152,3006538,1606403,1400135,1490930,915142,575788,892214,783313,108901,2114324,275192,31141,2412595,527581,4630,51090,2312,301,84,7945,115163,3889,27533,520289,134714,655003,451571,476064,315873,158430,96308,87355,8885,1594486,1324615,2919101,1961237,652237,368743,24321,333199,9927,73581,135885,288372,497520,14789,17460,41129,58589,49628,201954,70340,81986,190971,66687,600,1264,720,1984,233,309,542,146,102,248,69,3441,87.0,49.589594410581206
Uttar Pradesh,Sitapur,27.501995963091108,80.85288881199547,154,4483992,2375264,2108728,2283733,1397702,886031,1422602,1171252,251350,3061390,473554,70971,3555450,893725,6579,11611,2663,1410,79,12475,102040,3874,34609,827583,111319,938902,714304,656401,482220,221898,136383,127750,8775,2347731,2141696,4489427,2862383,1000987,588318,32304,575384,11679,88916,123246,369436,776437,11939,28964,69186,98150,81636,326643,112858,132149,278902,90166,888,1749,861,2610,316,440,756,136,81,217,65,4535,89.0,50.93080005495103
Uttar Pradesh,Sonbhadra,24.46693268858798,83.06816324951639,200,1862559,971344,891215,985708,601988,383720,730399,463611,266788,1132160,371261,29417,1738769,103567,3963,1649,1747,487,1907,10470,95582,5149,25220,337048,91040,428088,306218,297226,212565,120822,82614,63846,9357,1092648,745126,1837774,1203938,418914,237866,1841,203774,10279,50700,80712,165535,288821,19116,10860,28266,39126,27373,136612,48023,61216,116835,34345,323,774,631,1405,130,173,303,178,69,247,59,2337,92.0,52.92224300008751
Uttar Pradesh,Sultanpur,26.2846386419753,82.05710456790123,179,3797117,1914586,1882531,2239902,1300248,939654,1242632,869838,372794,2554485,501634,85785,3119590,650261,4453,1629,9989,426,336,10433,233701,5956,44008,839737,49891,889628,460210,637015,526973,306046,188848,176414,15277,2310783,1118891,3429674,2376875,828222,580164,11856,526011,18382,104307,135697,440274,612902,9494,19782,38990,58772,44428,215780,74378,96974,231911,121462,730,1497,1037,2534,240,347,587,274,28,302,37,4190,98.0,58.9895439092343
Uttar Pradesh,Unnao,26.63163990895297,80.636773292868,156,3108367,1630087,1478280,1773584,1053063,720521,1124744,851014,273730,1983623,332663,49243,2732016,363453,3574,1204,920,240,31,6929,99466,3476,28719,596317,121039,717356,501457,512965,415378,240024,136688,101934,7173,1915619,1130103,3045722,1893706,706851,453462,54348,417537,10191,79130,134235,306178,548851,14029,20946,44083,65029,54007,241767,85034,102726,202134,58561,602,1283,852,2135,224,305,529,205,82,287,68,3620,91.0,57.05838467594078
Uttar Pradesh,Varanasi,25.36057088888889,82.82529666666672,197,3676841,1921857,1754984,2403903,1389116,1014787,1220708,921234,299474,2456133,182146,168764,3107681,546987,7696,3309,1146,1898,298,7826,336056,19214,57583,438935,316129,755064,467782,608174,557052,447926,351391,281652,34841,2748818,906367,3655185,2260457,856070,531549,28765,412569,24216,157861,309911,398076,500257,33976,8695,25178,33873,37527,203836,73153,93156,195585,108410,616,1533,1401,2934,304,391,695,299,214,513,302,5059,91.0,65.37957447711229
Uttaranchal,Almora,29.683532133676103,79.50165064267351,64,622506,291081,331425,436497,231604,204893,298211,142460,155751,324295,10274,4312,611250,7752,1895,256,201,31,6,1115,109876,1830,9858,260056,21082,281138,90864,120029,115810,76148,53026,37742,2263,495882,109556,605438,351595,141238,128994,679,2673,3396,6719,70237,98610,123666,12840,12916,14375,27291,17500,69633,25736,26397,36077,6256,131,256,178,434,42,58,100,59,9,68,11,742,114.0,70.11932415109253
Uttaranchal,Bageshwar,29.98703393393397,79.83954354354357,63,259898,124326,135572,179483,97546,81937,123638,58708,64930,136260,8985,2991,257509,1440,397,46,102,7,16,381,47083,435,3595,96031,3880,99911,38113,47788,50340,31224,20785,10900,675,199825,49539,249364,147488,60569,51672,169,975,1149,2005,25873,35364,53896,3013,3750,5600,9350,7598,31288,12246,11444,15087,1987,53,99,68,167,15,21,36,26,0,26,0,281,109.0,69.0590154599112
Uttaranchal,Chamoli,30.58338611464965,79.56281095541402,57,391605,193991,197614,280556,155395,125161,180940,93832,87108,210665,3845,5384,385818,4395,428,323,190,11,23,417,71524,899,5582,163434,22906,186340,47447,68435,67519,47703,32557,27168,2367,293196,61950,355146,229715,93182,67873,835,861,2516,2311,46579,59079,72625,11202,7399,8592,15991,10683,45109,17370,17056,21857,2808,78,158,115,273,26,35,61,39,9,48,8,467,102.0,71.6425990475096
Uttaranchal,Champawat,29.29142393939393,80.07720212121217,65,259648,131125,128523,177726,102015,75711,99566,60427,39139,160082,4032,1570,249563,8693,870,336,24,28,6,128,37725,548,3159,85202,12839,98041,36127,48093,45766,23610,18360,15110,1317,188383,62429,250812,156916,60722,41913,97,7523,1387,5151,22588,31466,44945,5095,3052,3680,6732,5638,26364,9934,10792,16515,2745,52,108,73,181,19,21,40,28,9,37,0,309,98.0,68.44882302193739
Uttaranchal,Pithoragarh,30.14720631868129,80.34229230769236,62,483439,239306,244133,345550,189623,155927,216490,113539,102951,266949,5432,6055,475105,6015,1401,260,185,13,30,430,95421,1344,7932,183687,26256,209943,63591,87585,90983,56591,42086,28375,2237,371448,88036,459484,273494,116749,92517,679,1600,3008,6136,58954,67332,94192,14522,8519,12171,20690,17126,63782,25002,21654,24650,2420,105,217,149,366,38,47,85,51,15,66,8,631,102.0,71.47747699296086
